video_url,comment
https://www.youtube.com/watch?v=_tA5cinv0U8&pp=ygUXaW50ZWxpZ2VuY2lhIGFydGlmaWNpYWw%3D,"Que pedazo de video, simplemente genial y muy interesante, me  gusto que le estén dando importancia a la IA , sin las matemáticas no fueran posibles estos avances.
En la actualidad seguimos usando algoritmos estadísticos de hace 30 o 40 años pero la gran diferencia es que hoy se generar toneladas de datos y esto como consecuencia tienen más variedad de datos para que pueden ser entrenados."
https://www.youtube.com/watch?v=_tA5cinv0U8&pp=ygUXaW50ZWxpZ2VuY2lhIGFydGlmaWNpYWw%3D,"Que buen resumen y forma de explicar, excelente video!"
https://www.youtube.com/watch?v=_tA5cinv0U8&pp=ygUXaW50ZWxpZ2VuY2lhIGFydGlmaWNpYWw%3D,"El vídeo: ¿Qué es y cómo funciona la inteligencia artificial?
Jugadores del HOI4: ¿La inteligencia artificial funciona?"
https://www.youtube.com/watch?v=_tA5cinv0U8&pp=ygUXaW50ZWxpZ2VuY2lhIGFydGlmaWNpYWw%3D,Cada vez más se avanza en los hitos de las IA & cada día va evolucionando a mejor con el pensamiento lógico en las máquinas.
https://www.youtube.com/watch?v=_tA5cinv0U8&pp=ygUXaW50ZWxpZ2VuY2lhIGFydGlmaWNpYWw%3D,WOOOOOOOW!!!!!! Muy bien explicado!!!! Muy claro y profundo!!! Mil gracias!!!
https://www.youtube.com/watch?v=_tA5cinv0U8&pp=ygUXaW50ZWxpZ2VuY2lhIGFydGlmaWNpYWw%3D,gracias por el video y bendiciones para todos
https://www.youtube.com/watch?v=_tA5cinv0U8&pp=ygUXaW50ZWxpZ2VuY2lhIGFydGlmaWNpYWw%3D,"Bots en agedrez:
 imagen de alguien mamadisimo*"
https://www.youtube.com/watch?v=_tA5cinv0U8&pp=ygUXaW50ZWxpZ2VuY2lhIGFydGlmaWNpYWw%3D,Muy buen vídeo. Ilustrativo y conciso...  Tnx!
https://www.youtube.com/watch?v=_tA5cinv0U8&pp=ygUXaW50ZWxpZ2VuY2lhIGFydGlmaWNpYWw%3D,"Muy bueno, clarito clarito."
https://www.youtube.com/watch?v=_tA5cinv0U8&pp=ygUXaW50ZWxpZ2VuY2lhIGFydGlmaWNpYWw%3D,El único que puedo aceptar como aprendizaje es el basado en refuerzo (se basa en el modelo de aprendizaje por reforzamiento de Skinner) porque si implica un cambio final producto de los resultados de un proceso.
